dataset,metric,essence_system,baseline_system,essence_mean,baseline_mean,observed_diff,ci_lo,ci_hi,frac_resamples_diff_gt_0,cohens_d_paired,n_paired_users
Amazon decile 2 vs CF-ItemKNN,Recall@10,Essence (K=3),CF (ItemKNN),0.017622,0.000410,0.017212,0.012678,0.022053,1.0000,0.1853,1524
