system,dataset,recall@10,lt_recall@10,n_users,n_lt_users,train_seconds,epochs_run,best_val_loss,lr,seed,K,embed_init
MIND (lr2e-4),lastfm,0.003470727041386416,0.0028915684595909,99,92,32.596837282180786,6,4.5785627365112305,0.0002,42,4,pretrained
